0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0,0,0,0,0,0,0.11,0.81,1.1,1.91,3.4,3.29,2.36,4.65,4.04,3.18,0.69,0.54,0.1,0,0,0,0,0
0,0,0,0,0,0,0.09,0.51,0.74,1.07,1.31,4.02,4.66,4.66,4.12,3.34,1.45,1.34,0.11,0,0,0,0,0
0,0,0,0,0,0,0.1,0.88,1.07,2.18,3.76,4.56,3.86,4.63,3.28,1.22,0.94,1.12,0.27,0,0,0,0,0
0,0,0,0,0,0,0.08,0.65,1.27,1.34,2.22,3.22,4.36,4.44,3.24,2.55,1.52,0.88,0.13,0,0,0,0,0
0,0,0,0,0,0,0.09,0.77,1.83,1.67,3.82,4.24,4.64,2.98,2.33,2.23,1.95,0.93,0.11,0,0,0,0,0
0,0,0,0,0,0,0.08,0.91,1.14,2.08,2.53,3.77,3.87,4.68,3.81,2.53,1.76,1.09,0.39,0,0,0,0,0
0,0,0,0,0,0,0.08,0.81,1.82,2.43,3.41,4.36,3.84,4.46,3.41,2.76,2.47,1.29,0.39,0,0,0,0,0
0,0,0,0,0,0,0.08,0.86,1.68,2.08,3.13,4.56,4.57,4.13,4.01,3.34,2.51,1.35,0.36,0,0,0,0,0
0,0,0,0,0,0,0.06,0.9,1.79,2.77,2.22,4.07,4.84,4.17,3.9,3.16,2.47,1.38,0.4,0,0,0,0,0
0,0,0,0,0,0,0.07,0.89,1.76,1.75,3.54,4.4,4.66,2.04,3.83,1.51,1.06,1,0.32,0,0,0,0,0
0,0,0,0,0,0,0.04,0.74,1.89,3.02,3.51,2.48,3.44,4.52,3.8,3.38,2.26,0.8,0.22,0,0,0,0,0
0,0,0,0,0,0,0.06,0.76,0.95,2.58,2.9,3.75,4.02,4.75,4.24,3.32,2.51,1.29,0.42,0,0,0,0,0
0,0,0,0,0,0,0.07,0.88,1.96,3.02,2.77,4.55,4.84,3.22,4.28,3.51,1.86,1.41,0.33,0,0,0,0,0
0,0,0,0,0,0,0.06,0.68,1.96,2.86,3.65,4.1,4.15,4.75,4.29,3.51,2.16,1,0.26,0,0,0,0,0
0,0,0,0,0,0,0.04,0.51,1.49,3.02,3.32,3.51,3.53,4.4,4.04,3.42,2.34,0.43,0.1,0,0,0,0,0
0,0,0,0,0,0,0.01,0.76,1.7,2.98,1.64,1.74,3.14,3.03,2.44,2.49,1.49,0.57,0.02,0,0,0,0,0
0,0,0,0,0,0,0.01,0.86,2.02,3.21,3.95,3.43,4.47,4.3,3.98,3.11,2.05,0.75,0.01,0,0,0,0,0
0,0,0,0,0,0,0.01,0.75,1.54,1.56,1.75,1.85,2.69,2.58,4.06,3.26,2.1,0.88,0.04,0,0,0,0,0
0,0,0,0,0,0,0.01,0.38,1.63,2.75,3.1,2.88,4.11,3.94,0.66,0.56,0.64,0.91,0.03,0,0,0,0,0
0,0,0,0,0,0,0.01,0.81,1.45,0.86,3.47,4.46,4.84,4.65,2.67,2.61,1.22,0.69,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0.29,0.84,0.54,0.65,0.78,1.31,1.26,1.67,1.12,0.63,0.22,0.01,0,0,0,0,0
0,0,0,0,0,0,0.01,0.57,2.05,3.18,4.1,4.69,4.9,4.7,4.1,1.91,0.36,0.16,0.01,0,0,0,0,0
0,0,0,0,0,0,0.01,0.86,2.05,3.18,4.09,4.68,4.88,4.68,4.08,3.07,0.34,0.16,0,0,0,0,0,0
0,0,0,0,0,0,0.01,0.62,1.46,1.7,2.3,3.96,4.19,4.02,3.57,0.51,0.34,0.25,0,0,0,0,0,0
0,0,0,0,0,0,0,0.55,1.3,2.21,2.38,2.34,2.65,2.54,2.36,1.2,1.83,0.63,0,0,0,0,0,0
0,0,0,0,0,0,0,0.22,0.72,1.99,3.44,4.44,4.82,4.62,3.43,2.57,1.78,0.61,0,0,0,0,0,0
0,0,0,0,0,0,0,0.83,1.56,2.35,4,4.64,4.83,4.62,4.01,3.1,0.33,0.14,0,0,0,0,0,0
0,0,0,0,0,0,0,0.84,1.75,3.14,4.05,4.63,4.81,4.6,3.99,3.06,1.9,0.7,0,0,0,0,0,0
0,0,0,0,0,0,0,0.14,0.96,3.03,4.04,4.61,4.8,4.59,3.65,2.31,0.33,0.14,0,0,0,0,0,0
0,0,0,0,0,0,0,0.74,0.91,2.85,3.8,4.64,4.65,4.21,2.69,2.72,1.21,0.48,0,0,0,0,0,0
0,0,0,0,0,0,0,0.74,1.22,2.07,3.37,2.98,3.22,4.23,3.54,2.39,0.38,0.17,0,0,0,0,0,0
0,0,0,0,0,0,0,0.83,1.88,2.93,3.35,2.6,2.97,2.88,2.95,1.99,0.89,0.17,0,0,0,0,0,0
0,0,0,0,0,0,0,0.15,0.5,0.51,0.69,0.88,0.78,0.75,0.67,0.53,0.41,0.41,0,0,0,0,0,0
0,0,0,0,0,0,0,0.63,0.34,0.56,0.77,1.14,1.61,1.27,0.66,0.79,0.64,0.16,0,0,0,0,0,0
0,0,0,0,0,0,0,0.51,0.74,1.17,1.93,2.41,1.88,2.18,2.96,2.56,1.88,0.62,0,0,0,0,0,0
0,0,0,0,0,0,0.03,0.64,1.35,1.33,2.74,4.35,1.73,3.29,2.32,2.65,0.84,0.74,0.08,0,0,0,0,0
0,0,0,0,0,0,0.02,0.48,1.41,2.28,2.59,3.44,2.33,4.01,1.79,2.18,1.72,0.81,0.11,0,0,0,0,0
0,0,0,0,0,0,0.01,0.43,1.44,1.96,4.07,3.06,3.97,1.5,1.33,2.07,1.58,1.16,0.18,0,0,0,0,0
0,0,0,0,0,0,0.01,0.77,1.79,1.96,3.9,4.77,4.21,3.87,4.14,3.39,1.97,1.3,0.22,0,0,0,0,0
0,0,0,0,0,0,0.01,0.7,1.79,2.61,3.83,4.48,4.21,3.54,3.75,2.91,2.48,1.1,0.08,0,0,0,0,0
0,0,0,0,0,0,0.01,0.84,1.98,3.18,3.62,3.32,4.09,4.92,4.32,3.23,2.42,1.32,0.29,0,0,0,0,0
0,0,0,0,0,0,0.01,0.91,2.04,2.6,4.01,4.71,4.89,4.8,1.52,3.42,2.14,1.35,0.27,0,0,0,0,0
0,0,0,0,0,0,0.02,0.78,2.01,3.19,4.14,4.77,4.85,4.9,4.32,3.23,2.44,0.81,0.26,0,0,0,0,0
0,0,0,0,0,0,0.01,0.75,1.97,2.81,2.61,1.35,1.82,3.19,1.14,1.11,0.62,0.66,0.13,0,0,0,0,0
0,0,0,0,0,0,0.01,0.48,1.52,1.69,1.51,1.82,3.26,2.54,2.72,2.85,1.64,0.9,0.25,0,0,0,0,0
0,0,0,0,0,0,0.03,0.68,1.02,1.33,2.26,3.97,4.84,4.9,4.39,3.56,2.48,0.93,0.16,0,0,0,0,0
0,0,0,0,0,0,0.03,0.62,0.99,1.71,3.47,2.72,1.83,1.78,2.03,2.09,1.1,0.62,0.06,0,0,0,0,0
0,0,0,0,0,0,0.04,0.9,1.89,3.15,3.93,4.66,4.86,4.75,4.27,3.4,2.46,1.26,0.16,0,0,0,0,0
0,0,0,0,0,0,0.04,0.9,1.92,3.1,2.93,4.03,4.03,4.83,4.37,3.53,2.23,0.8,0.12,0,0,0,0,0
0,0,0,0,0,0,0.03,0.7,1.51,1.61,1.72,2.97,2.82,4.1,3.9,3.18,2.33,0.76,0.09,0,0,0,0,0
0,0,0,0,0,0,0.03,0.89,2.06,3.18,4.13,4.76,5.01,4.82,4.28,3.5,1.41,0.4,0.04,0,0,0,0,0
0,0,0,0,0,0,0.02,0.63,1.97,3.19,2.33,3.09,4.11,3.78,3.16,3.39,2.39,1.04,0.04,0,0,0,0,0
0,0,0,0,0,0,0.03,0.92,2.08,3.25,4.17,4.81,5.07,4.92,4.4,3.54,2.43,1.25,0.19,0,0,0,0,0
0,0,0,0,0,0,0.03,0.81,1.53,2.87,4.14,4.81,4.96,4.82,4.39,3.53,2.43,1.23,0.18,0,0,0,0,0
0,0,0,0,0,0,0.03,0.91,2.11,3.19,4.13,3.16,5.06,4.91,4.38,3.52,2.24,0.91,0.15,0,0,0,0,0
0,0,0,0,0,0,0.01,0.91,2.08,2.95,3.71,4.48,4.74,4.6,4.37,3.44,2.4,1.19,0.13,0,0,0,0,0
0,0,0,0,0,0,0.02,0.79,1.74,1.84,3.3,3.85,3.89,3.77,3.33,3.49,2.39,1.19,0.06,0,0,0,0,0
0,0,0,0,0,0,0.02,0.79,1.21,2.31,1.65,1.24,1.25,1.21,1.35,0.56,0.64,0.21,0.05,0,0,0,0,0
0,0,0,0,0,0,0.02,0.81,1.53,2.69,2.17,2.68,2.64,2.56,3.58,2.53,2.22,0.2,0.05,0,0,0,0,0
0,0,0,0,0,0,0.01,0.18,1.59,2.5,2.83,1.28,4.52,4.38,0.96,1.08,1.62,0.39,0.04,0,0,0,0,0
0,0,0,0,0,0,0.02,0.61,0.7,1.37,3.09,1.29,1.46,1.42,0.83,0.64,0.38,0.22,0.04,0,0,0,0,0
0,0,0,0,0,0,0.02,0.85,1.82,1.29,2.95,3.75,2.39,2.32,1.51,1.18,1.35,0.76,0.06,0,0,0,0,0
0,0,0,0,0,0,0.02,0.9,2.02,3.01,4.16,4.64,4.97,4.8,3.48,2.84,1.13,0.74,0.03,0,0,0,0,0
0,0,0,0,0,0,0.02,0.78,1.35,2.11,3.03,4.77,2.57,2.48,2.77,1.76,2.28,0.67,0.06,0,0,0,0,0
0,0,0,0,0,0,0.02,0.82,2.04,3.21,4.15,4.76,4.99,4.82,4.25,3.37,2.26,1.06,0.03,0,0,0,0,0
0,0,0,0,0,0,0.01,0.46,2.08,3.16,1.56,3.39,2.83,2.73,4.17,3.23,2.15,1.01,0.03,0,0,0,0,0
0,0,0,0,0,0,0.02,0.85,2.08,3.18,3.34,4.69,2.33,2.25,4.11,3.31,2.13,0.86,0.04,0,0,0,0,0
0,0,0,0,0,0,0.01,0.71,1.41,2.3,4.04,3.75,4.61,4.45,4.14,1.85,1.6,1.01,0.02,0,0,0,0,0
0,0,0,0,0,0,0.05,0.56,1.75,3.02,3.93,4.36,2.74,3.23,3.05,1.33,1.58,1.02,0.19,0,0,0,0,0
0,0,0,0,0,0,0.05,0.69,0.64,1.78,1.86,3.05,2.65,1.32,0.98,1.39,2.09,0.49,0.09,0,0,0,0,0
0,0,0,0,0,0,0.04,0.29,0.85,0.85,1.37,1.08,0.88,0.82,0.74,0.88,0.81,0.76,0.14,0,0,0,0,0
0,0,0,0,0,0,0.04,0.61,1.23,1.11,1.28,2.47,2.35,3.04,1.73,1.7,1,0.57,0.09,0,0,0,0,0
0,0,0,0,0,0,0.04,0.28,1.03,1.33,1.45,1.08,3.07,3.37,2.46,1.93,1.18,0.85,0.34,0,0,0,0,0
0,0,0,0,0,0,0.02,0.79,1.74,1.84,3.3,3.85,3.89,3.77,3.33,3.49,2.39,1.19,0.06,0,0,0,0,0
0,0,0,0,0,0,0.02,0.79,1.21,2.31,1.65,1.24,1.25,1.21,1.35,0.56,0.64,0.21,0.05,0,0,0,0,0
0,0,0,0,0,0,0.02,0.81,1.53,2.69,2.17,2.68,2.64,2.56,3.58,2.53,2.22,0.2,0.05,0,0,0,0,0
0,0,0,0,0,0,0.01,0.18,1.59,2.5,2.83,1.28,4.52,4.38,0.96,1.08,1.62,0.39,0.04,0,0,0,0,0
0,0,0,0,0,0,0.02,0.61,0.7,1.37,3.09,1.29,1.46,1.42,0.83,0.64,0.38,0.22,0.04,0,0,0,0,0
0,0,0,0,0,0,0.02,0.85,1.82,1.29,2.95,3.75,2.39,2.32,1.51,1.18,1.35,0.76,0.06,0,0,0,0,0
0,0,0,0,0,0,0.05,0.47,1.01,1.68,1.62,1.21,1.09,1.75,1.35,0.73,1.09,0.67,0.13,0,0,0,0,0
0,0,0,0,0,0,0.05,0.56,1.67,2.04,2.88,1.91,2.9,3.03,2.22,2.41,0.62,0.47,0.09,0,0,0,0,0
0,0,0,0,0,0,0.04,0.71,1.5,2.43,1.82,1.6,2.83,2.1,0.93,0.76,0.53,0.28,0.09,0,0,0,0,0
0,0,0,0,0,0,0.04,0.33,1.33,1.04,1.56,2.46,2.27,3.89,3.68,0.83,0.91,0.39,0.14,0,0,0,0,0
0,0,0,0,0,0,0.03,0.34,1.03,1.12,1.14,1.3,1.37,1.53,1.59,1.06,0.67,0.27,0.08,0,0,0,0,0
0,0,0,0,0,0,0.03,0.36,0.69,0.64,0.85,0.85,0.8,0.82,0.79,0.82,0.71,0.44,0.08,0,0,0,0,0
0,0,0,0,0,0,0.04,0.4,0.95,0.99,1.21,1.2,1.37,1.71,1.36,0.76,0.77,0.57,0.19,0,0,0,0,0
0,0,0,0,0,0,0.02,0.67,1.45,1.9,1.34,1.62,3.3,1.19,3.04,1.25,0.63,0.28,0.12,0,0,0,0,0
0,0,0,0,0,0,0.02,0.56,1.62,1.39,2.81,2.74,2.33,2.64,2.81,2.31,1,0.83,0.27,0,0,0,0,0
0,0,0,0,0,0,0.01,0.48,1.52,1.69,1.51,1.82,3.26,2.54,2.72,2.85,1.64,0.9,0.25,0,0,0,0,0
0,0,0,0,0,0,0.03,0.68,1.02,1.33,2.26,3.97,4.84,4.9,4.39,3.56,2.48,0.93,0.16,0,0,0,0,0
0,0,0,0,0,0,0.03,0.62,0.99,1.71,3.47,2.72,1.83,1.78,2.03,2.09,1.1,0.62,0.06,0,0,0,0,0
0,0,0,0,0,0,0,0.8,1.98,3.11,4.01,4.57,4.69,4.47,3.9,2.96,1.81,0.63,0,0,0,0,0,0
0,0,0,0,0,0,0,0.79,1.83,3.07,3.87,4.48,4.73,4.5,3.87,2.93,1.79,0.62,0,0,0,0,0,0
0,0,0,0,0,0,0,0.78,1.97,3.09,3.98,4.55,4.51,4.13,3.86,2.91,1.77,0.48,0,0,0,0,0,0
0,0,0,0,0,0,0,0.57,1.71,1.42,1.67,2.66,1.84,1.25,1.49,1.13,1.54,0.59,0,0,0,0,0,0
0,0,0,0,0,0,0,0.76,1.91,3,3.91,4.33,4.39,4.34,3.72,2.86,1.73,0.57,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.34,2.33,3.56,4.17,4.61,4.43,3.8,2.86,1.72,0.56,0,0,0,0,0,0
0,0,0,0,0,0,0,0.44,1.08,1.53,1.06,2.6,2.18,2.83,2.89,2.49,1.16,0.29,0,0,0,0,0,0
0,0,0,0,0,0,0,0.62,1.82,3.03,3.92,4.47,4.06,4.36,3.75,2.82,1.69,0.54,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.92,3.02,3.9,4.46,4.61,4.37,3.74,2.8,1.67,0.52,0,0,0,0,0,0
0,0,0,0,0,0,0,0.74,1.91,3.01,3.87,4.44,4.6,4.35,3.73,2.79,1.65,0.51,0,0,0,0,0,0
0,0,0,0,0,0,0,0.74,1.69,3,3.88,4.43,4.58,4.34,3.71,2.77,1.63,0.49,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.74,2.96,3.84,4.36,4.57,4.32,3.69,2.75,1.62,0.46,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71,1.88,2.98,3.85,4.39,4.55,4.3,3.67,2.74,1.6,0.47,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71,1.85,2.96,3.83,4.37,4.53,4.27,3.63,2.68,1.59,0.46,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.85,2.95,3.82,4.35,4.52,4.26,3.63,2.69,1.57,0.44,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.84,2.93,3.81,4.34,4.49,4.24,3.62,2.63,1.55,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.83,2.92,3.79,4.33,4.48,4.23,3.59,2.64,1.53,0.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0.68,1.82,2.9,3.77,4.31,4.44,4.17,3.56,2.62,1.52,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.81,2.9,3.76,4.29,4.44,4.19,3.56,2.63,1.51,0.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0.66,1.8,2.88,3.74,4.27,4.43,4.17,3.55,2.61,1.48,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.65,1.79,2.87,3.73,4.26,4.4,4.13,3.49,2.56,1.46,0.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0.64,1.76,2.85,3.71,4.24,4.39,4.11,3.5,2.57,1.44,0.36,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.79,2.99,3.86,4.4,4.4,4.16,3.41,1.32,0.62,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0.57,1.87,2.26,1.94,2.64,3.94,3.72,2.47,1.55,0.87,0.12,0,0,0,0,0,0
0,0,0,0,0,0,0,0.35,0.54,0.58,0.88,1.54,1.18,1.11,0.63,1.12,0.35,0.18,0,0,0,0,0,0
0,0,0,0,0,0,0,0.68,1.85,2.95,3.81,4.35,4.49,4.24,3.61,2.67,1.54,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.83,2.93,3.8,4.33,4.47,4.22,3.6,2.66,1.52,0.38,0,0,0,0,0,0
0,0,0,0,0,0,0,0.65,1.8,2.91,3.78,4.31,4.46,4.21,3.58,2.65,1.51,0.38,0,0,0,0,0,0
0,0,0,0,0,0,0,0.65,1.81,2.9,3.76,4.29,4.44,4.19,3.56,2.63,1.5,0.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0.64,1.8,2.88,3.74,4.27,4.43,4.17,3.55,2.62,1.49,0.36,0,0,0,0,0,0
0,0,0,0,0,0,0,0.58,1.53,2.81,2.85,4.12,4.12,3.89,3.35,2.48,1.48,0.36,0,0,0,0,0,0
0,0,0,0,0,0,0,0.48,1.49,2.36,3.65,3.03,4.37,4.13,3.52,2.29,1.08,0.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6,1.75,2.84,3.7,4.23,4.37,4.13,3.51,2.58,1.46,0.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0.59,1.74,2.82,3.68,4.21,4.36,4.11,3.5,2.57,1.45,0.34,0,0,0,0,0,0
0,0,0,0,0,0,0,0.58,1.61,2.76,3.61,4.12,4.13,3.9,3.48,2.56,1.43,0.32,0,0,0,0,0,0
0,0,0,0,0,0,0,0.56,1.71,2.79,3.64,4.17,4.33,4.08,3.47,2.55,1.44,0.33,0,0,0,0,0,0
0,0,0,0,0,0,0,0.56,1.66,2.64,3.57,4.16,4.31,4.07,3.45,2.54,1.43,0.33,0,0,0,0,0,0
0,0,0,0,0,0,0,0.54,1.64,2.7,3.55,4.06,4.11,3.87,3.44,2.53,1.42,0.32,0,0,0,0,0,0
0,0,0,0,0,0,0,0.54,1.66,2.74,3.59,4.13,4.28,4.04,3.41,2.52,1.42,0.32,0,0,0,0,0,0
0,0,0,0,0,0,0,0.53,1.65,2.72,3.58,4.11,4.26,4.03,3.42,2.48,1.41,0.26,0,0,0,0,0,0
0,0,0,0,0,0,0,0.51,1.64,2.7,3.56,4.1,4.25,4.02,3.41,2.5,1.4,0.32,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5,1.62,2.68,3.52,4.06,4.24,4,3.4,2.46,1.4,0.31,0,0,0,0,0,0
0,0,0,0,0,0,0,0.49,1.61,2.68,3.53,4.06,4.22,3.99,3.39,2.49,1.4,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0.47,1.59,2.66,3.51,4.05,4.21,3.98,3.38,2.48,1.39,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0.47,1.55,2.65,3.47,4.03,4.16,3.93,3.36,2.47,1.38,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0.46,1.56,2.63,3.47,4.01,4.14,3.92,3.35,2.39,1.38,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0.43,1.54,2.61,3.43,3.97,4.13,3.91,3.34,2.45,1.38,0.29,0,0,0,0,0,0
0,0,0,0,0,0,0,0.44,1.5,2.55,3.41,3.95,4.11,3.9,3.33,2.42,1.37,0.29,0,0,0,0,0,0
0,0,0,0,0,0,0,0.28,1.51,2.55,3.4,3.94,4.1,3.88,3.32,2.46,0.91,0.29,0,0,0,0,0,0
0,0,0,0,0,0,0,0.41,1.51,2.54,3.42,3.92,4.06,3.85,3.26,2.44,1.37,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0,0.24,1.39,2.6,3.65,4.4,4.77,4.71,4.25,3.42,2.32,1.09,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.25,1.4,2.63,3.67,4.42,4.78,4.73,4.24,3.43,2.33,1.1,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.26,1.42,2.64,3.69,4.44,4.8,4.72,4.18,3.45,2.32,1.11,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.27,1.43,2.66,3.71,4.46,4.82,4.77,4.29,3.47,2.36,1.12,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.28,1.45,2.68,3.73,4.48,4.84,4.79,4.32,3.48,2.37,1.13,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.29,1.46,2.68,3.75,4.49,4.86,4.79,4.33,3.5,2.33,1.14,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0.74,1.69,3,3.88,4.43,4.58,4.34,3.71,2.77,1.63,0.49,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.74,2.96,3.84,4.36,4.57,4.32,3.69,2.75,1.62,0.46,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71,1.88,2.98,3.85,4.39,4.55,4.3,3.67,2.74,1.6,0.47,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71,1.85,2.96,3.83,4.37,4.53,4.27,3.63,2.68,1.59,0.46,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.85,2.95,3.82,4.35,4.52,4.26,3.63,2.69,1.57,0.44,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.84,2.93,3.81,4.34,4.49,4.24,3.62,2.63,1.55,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.83,2.92,3.79,4.33,4.48,4.23,3.59,2.64,1.53,0.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0.68,1.82,2.9,3.77,4.31,4.44,4.17,3.56,2.62,1.52,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,1.81,2.9,3.76,4.29,4.44,4.19,3.56,2.63,1.51,0.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0.66,1.8,2.88,3.74,4.27,4.43,4.17,3.55,2.61,1.48,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.65,1.79,2.87,3.73,4.26,4.4,4.13,3.49,2.56,1.46,0.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0.64,1.76,2.85,3.71,4.24,4.39,4.11,3.5,2.57,1.44,0.36,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7,1.79,2.99,3.86,4.4,4.4,4.16,3.41,1.32,0.62,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0.21,1.22,2.26,3.17,3.77,4,3.81,3.31,2.47,1.41,0.36,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2,1.22,2.27,3.18,3.77,4,3.84,3.31,2.06,0.87,0.37,0,0,0,0,0,0
0,0,0,0,0,0,0,0.19,1.21,2.28,3.17,3.76,4,3.84,3.32,2.48,1.16,0.38,0,0,0,0,0,0
0,0,0,0,0,0,0,0.18,1.2,2.25,3.17,3.76,4,3.85,3.32,2.08,1.44,0.38,0,0,0,0,0,0
0,0,0,0,0,0,0,0.17,1.19,2.24,3.16,3.76,3.87,3.85,3.33,2.5,1.45,0.39,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16,1.19,2.25,3.15,3.75,3.98,3.85,3.3,2.5,1.46,0.4,0,0,0,0,0,0
0,0,0,0,0,0,0,0.15,1.18,2.25,3.14,3.75,4,3.82,3.34,2.51,1.48,0.41,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16,1.17,2.24,3.14,3.75,4,3.86,3.32,2.53,1.49,0.42,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16,1.03,2.24,3.08,3.65,3.95,3.83,3.24,2.43,1.43,0.43,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13,1.15,2.2,3.1,3.72,3.95,3.8,3.33,2.52,1.51,0.44,0,0,0,0,0,0
0,0,0,0,0,0,0,0.12,1.14,2.22,3.13,3.74,3.98,3.88,3.34,2.56,1.52,0.45,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09,1.04,2.22,3.13,3.72,3.27,2.85,3.39,2.17,0.35,0.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13,1.13,2.22,3.13,3.75,4.02,3.82,3.37,2.56,1.54,0.47,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13,1.12,2.21,3.12,3.75,4.02,3.87,3.38,2.59,1.55,0.48,0,0,0,0,0,0
